Emp ID,Age in Yrs.,Weight in Kgs.,Age in Company (Years),Salary,Sales,State
112481,47.68,77,6.2,65896,138381.6,MI
112484,29.77,67,3.24,149002,432105.8,AK
112486,38.99,84,11.61,192929,559494.1,IN
112488,52.61,50,21.48,84276,252828,CA
112489,32.93,85,3.36,69432,97204.8,ID
112490,57.94,49,14.37,143046,71523,MO
112491,28.97,46,5.79,64081,108937.7,CA
112492,30.97,73,1.1,68827,199598.3,CT
112494,21.41,53,0.11,78320,234960,SC
112495,40.82,66,10.86,48633,82676.1,KY
112498,46.85,40,8.23,85137,68109.6,CA
112500,34.33,52,6.49,121642,267612.4,MO
112501,53.33,60,2.97,145978,160575.8,NV
112503,32.02,43,2.52,185158,333284.4,NY
112506,55.15,53,18.43,108264,324792,NY
112509,21.12,46,0.12,73225,95192.5,IL
112510,24.82,55,1.86,112405,101164.5,IL
112511,33.67,43,5.23,97561,214634.2,PA
112514,21.83,88,0.68,180668,108400.8,AR
112515,30.76,45,7.68,192836,308537.6,WV
112516,46.24,60,6.66,140883,239501.1,PA
112524,53.42,57,16.84,166685,166685,KY
112526,57.02,72,6.51,58033,156689.1,NY
112529,42.92,71,2.69,114127,182603.2,TX
112533,35.01,57,6.85,49401,59281.2,OH
112534,51.13,57,0.4,96003,105603.3,IL
112539,46.52,57,21.59,196024,548867.2,GA
112544,54.5,48,22.96,163056,472862.4,MI
112547,59.58,55,3.91,81416,154690.4,IL
112548,44.04,82,8.7,113174,79221.8,KY
112550,49.95,56,8.86,73389,183472.5,WY
112553,57.64,54,15.07,60616,90924,WV
112557,35.56,45,2.9,197746,593238,MD
112559,31.93,60,6.02,96515,279893.5,UT
112570,45.47,55,0.32,92025,92025,PA
112572,52.82,53,26.23,158217,142395.3,MI
112574,57.76,47,16.77,140698,239186.6,GA
112576,24.52,55,2.64,66479,192789.1,IL
112577,38.99,54,12.84,196793,275510.2,MN
112578,36.52,84,10.85,152261,380652.5,OK
112579,42.7,55,10.39,100308,200616,WV
112583,53.32,63,11.58,77438,85181.8,TX
112585,37.18,43,11.3,170642,409540.8,NY
112586,32.18,77,5.98,79508,135163.6,GA
112588,52.16,86,28.27,81579,73421.1,FL
112589,53.59,58,18.12,197049,394098,SC
112594,39.14,62,1.88,110057,209108.3,MT
112595,22.56,40,0.5,65526,78631.2,TX
112596,35.84,58,10.02,195839,391678,TX
112597,59.09,48,2.31,67596,162230.4,NY
112599,55.35,51,32.73,118945,297362.5,WV
112600,56.84,55,13.45,123691,235012.9,WI
112602,22.56,51,1.04,79160,174152,MA
112603,43.99,51,1.34,103496,227691.2,MO
112605,55.39,58,17.41,63711,76453.2,WI
112606,26.32,48,0.55,48867,141714.3,AR
112608,25.07,73,0.63,119806,335456.8,OH
112610,24.65,55,1.97,109708,186503.6,MT
112611,47.18,72,13.9,99611,249027.5,MI
112613,49.63,90,24.34,143537,129183.3,CA
112614,24.05,89,0.36,148284,163112.4,ND
112617,51.65,82,15.17,86233,224205.8,NY
112618,35.88,72,11.62,155101,310202,PA
112619,48.5,89,19.53,41702,83404,PA
112621,26.87,67,3.12,176761,318169.8,MS
112622,22.3,71,0.16,90374,162673.2,OK
112625,30.94,72,3.55,131625,92137.5,VA
112626,33.72,50,2.3,178227,89113.5,CA
112627,45.39,67,18.75,190395,247513.5,KY
112628,54.42,58,2.4,187720,488072,KS
112630,30.18,52,6.89,170201,340402,PA
112631,35.48,42,2.75,64223,109179.1,TX
112632,40.76,81,13.81,68970,151734,NC
112633,47.39,66,18.99,157428,141685.2,OH
112635,30.67,59,2.32,41353,33082.4,MD
112637,50.45,53,13.51,70436,70436,CA
112641,27.06,58,3.95,138698,97088.6,TX
112642,39.44,82,18.29,74577,37288.5,IL
112645,56.56,45,3.26,66550,179685,MN
112646,47.19,46,24.31,71297,163983.1,NJ
112647,59.64,84,1.14,90887,45443.5,DC
112648,24.83,57,3.64,103055,195804.5,OR
112652,40.86,57,6.55,72763,116420.8,IA
112653,53.73,42,7.52,195654,352177.2,KY
112654,21.94,44,0.66,97099,77679.2,PA
112655,34.58,45,7.16,185557,167001.3,OK
112656,23.04,67,1.07,57314,143285,FL
112659,33.36,56,6.54,182276,364552,OH
112660,27.92,57,0.61,76299,129708.3,VA
112661,53.85,85,10.53,66202,59581.8,PA
112662,30.72,89,6.34,112804,304570.8,UT
112663,53.21,60,27.89,139816,251668.8,CA
112665,28.5,50,2.34,43331,60663.4,IL
112666,54.85,46,7.21,62921,75505.2,IN
112673,46.77,84,11.02,123157,295576.8,OK
112674,53.64,54,8.65,100892,211873.2,AL
112675,31.17,77,9.7,196771,177093.9,IN
112676,39.64,78,2.92,90794,217905.6,NY
112677,54.47,71,12.75,142143,341143.2,MA
112679,41.16,83,8.66,124623,299095.2,MT
112683,55.03,67,32.87,158452,79226,TX
112687,48.13,65,4.65,51870,129675,VT
112688,53.52,58,22.35,91050,63735,SC
112690,55.39,76,24.8,51265,56391.5,ME
112693,47.69,70,25.73,45914,91828,NM
112696,56.05,70,28.5,151286,166414.6,IA
112699,44.95,73,15.42,143260,286520,VA
112701,31.46,50,3.11,49451,108792.2,MS
112702,58.04,50,22.78,164921,181413.1,WV
112704,34.01,44,9.67,147401,221101.5,CA
112705,22.08,55,0.11,53592,80388,DC
112706,42.57,48,15.59,156894,156894,IN
112708,48.91,47,3.78,178555,464243,RI
112709,36.62,50,5.82,72578,203218.4,MT
112710,55.27,52,16.45,188047,338484.6,TX
112713,28.03,51,5.99,175274,140219.2,PA
112715,39.8,75,16.52,199611,99805.5,CA
112716,51.45,52,6.59,155079,139571.1,CA
112723,33.05,82,8.48,139026,417078,OH
112725,51.16,59,9.13,163362,147025.8,FL
112727,22.43,72,0.14,199867,259827.1,PA
112728,24.45,51,3.44,86468,190229.6,AL
112730,49.89,89,23.1,68948,151685.6,CO
112732,31.96,65,0.42,63597,184431.3,WV
112733,28.75,74,5.41,48753,53628.3,AL
112737,48.93,51,26.92,171040,359184,KY
112739,31.98,53,1.81,131255,288761,CA
112740,47.01,51,17.5,67134,107414.4,IA
112741,36.95,76,5.98,52290,99351,FL
112748,46.66,56,1.8,43658,52389.6,WV
112749,53.67,80,13.39,193562,212918.2,FL
112750,31.61,42,0.05,45729,73166.4,PA
112752,31.64,83,4.48,146355,175626,MA
112753,48.85,53,25.67,151101,392862.6,TX
112757,25.36,77,3.62,189677,474192.5,MO
112765,55.33,51,22.77,67646,189408.8,FL
112767,46.8,82,8.02,168272,134617.6,PA
112769,53.49,59,9.88,192608,211868.8,TN
112770,34.25,83,4.37,140655,421965,IN
112771,52.93,57,13.77,61690,49352,GA
112773,37.89,58,5.44,147472,265449.6,MD
112775,56.68,40,22.43,191399,133979.3,GA
112776,28.05,48,2.25,85422,230639.4,ME
112777,39.47,69,14.49,112434,89947.2,NM
112778,40.28,51,1.93,60480,181440,PA
112780,33.61,40,7.39,180696,180696,NC
112782,26.29,61,5.09,148333,400499.1,CO
112784,24.1,55,0.96,88958,88958,NC
112785,24.56,84,1.18,44427,26656.2,SD
112786,26.44,52,0.58,113295,226590,NY
112788,25.04,71,3.04,176811,388984.2,DE
112789,40.47,47,18.14,51244,133234.4,OR
112790,58.96,41,20.88,55990,128777,AZ
112791,35.76,53,11.98,122182,61091,WA
112792,52.8,76,13.13,99917,69941.9,IL
112793,46.52,89,2.22,55385,27692.5,MD
112794,53.07,53,28.08,170855,153769.5,UT
112798,40.44,77,15.11,197262,453702.6,PA
112800,21.02,75,0.01,164899,461717.2,ME
112801,57.52,70,19.43,127790,140569,NE
112802,47.65,52,23.59,139958,181945.4,GA
112803,27.53,80,4.46,110270,55135,WY
112806,43.21,69,20.72,90075,270225,NC
112808,48.72,44,26.76,119158,238316,TX
112811,32.12,90,2.81,182675,127872.5,MI
112812,56.15,54,34.27,179999,359998,IN
112813,31.3,67,9.06,66600,186480,CA
112814,22.84,54,1.26,113202,305645.4,CA
112820,58.99,51,18.05,65390,85007,MS
112823,42.39,59,11.49,52617,126280.8,PA
112826,22.45,79,0.18,66856,167140,NC
112827,51.25,55,22.67,120880,72528,VT
112831,43.24,79,13,41310,37179,GA
112832,31.3,56,0.86,186467,466167.5,NY
112836,51.06,77,15,148753,208254.2,TX
112837,37.29,76,16.05,104222,302243.8,TN
112838,30.96,50,5.09,40100,96240,TN
112840,23.57,55,1.12,175160,227708,TX
112845,45.58,53,10.46,149614,403957.8,IL
112846,37.8,56,12.58,85493,59845.1,DC
112847,25.82,45,4.49,97661,166023.7,AL
112848,57.63,50,16.35,163853,393247.2,LA
112849,52.82,47,17.06,57876,98389.2,ID
112851,37.34,80,9.05,192936,231523.2,TX
112855,30.88,52,3.39,113366,306088.2,ND
112856,47.12,58,7.98,125534,276174.8,TX
112857,41.44,45,11.26,61413,135108.6,OR
112858,59.02,82,11.36,135027,175535.1,NY
112864,51.41,60,7.2,87215,122101,IN
112865,41.6,62,10.25,99383,268334.1,WI
112866,52.2,51,10.36,77117,161945.7,KY
112869,48.02,81,23.12,145380,305298,MN
112870,32.13,57,10.01,66415,39849,AL
112873,35.23,52,11.48,129932,376802.8,FL
112876,36.22,45,12.09,117159,351477,OR
112881,32.33,68,2.06,133468,226895.6,MI
112882,28.49,77,4.67,123371,185056.5,MN
112885,44.69,85,11.6,103176,185716.8,MN
112888,34.97,42,1.85,63391,50712.8,CA
112889,21.1,46,0.06,102571,194884.9,DE
112890,49.69,45,20.23,176185,458081,VA
112892,31.76,54,7.62,60110,72132,CA
112895,53.61,45,15.79,165483,165483,WV
112896,38.24,52,1.67,120951,133046.1,MS
112903,46.68,58,3.82,100152,180273.6,PA
112904,38.81,62,3.13,173766,86883,OK
112906,29.01,44,5.95,141402,141402,OK
112908,25.9,84,0.32,185329,537454.1,PA
112910,30.33,69,6.24,133376,240076.8,WI
112912,21.52,89,0.02,184724,129306.8,FL
112913,22.78,46,1.56,71325,206842.5,ID
112914,52.62,59,18.19,186795,149436,MN
112916,39.47,81,7.89,78142,140655.6,CA
112919,31.86,53,3.02,188261,470652.5,NJ
112920,46.54,42,22.82,62693,169271.1,PA
112922,44.38,88,0.82,84354,67483.2,TN
112924,50.51,87,27.78,116113,104501.7,NJ
112925,54.33,59,11.98,71581,121687.7,TN
112927,44.01,53,18.89,179629,125740.3,WA
112928,36.96,58,6.68,127676,357492.8,ME
112929,35.92,55,7.79,159434,302924.6,FL
112930,27.21,70,3.78,75723,166590.6,FL
112931,41.88,47,18.83,127071,241434.9,CA
112934,43.7,50,6,52852,153270.8,AZ
112935,39.57,54,1.04,84610,177681,MI
112936,44.98,44,14.21,165646,347856.6,NC
112937,36.57,65,3.39,143381,114704.8,OH
112938,54.06,85,20.24,91427,118855.1,MA
112943,40.08,50,3.86,149593,299186,ND
112947,32.97,75,4.18,107132,214264,DC
112954,50.43,41,26.18,167368,167368,OK
112955,29.48,84,0.55,88403,150285.1,NY
112956,56.39,75,7.64,66138,92593.2,KY
112958,21.85,60,0.46,48618,121545,IA
112959,49.67,58,8.79,129654,272273.4,NY
112960,50.17,57,27.96,141822,241097.4,NV
112961,43.36,57,19.18,188424,395690.4,ME
112964,34.14,45,2.79,131120,393360,NY
112968,39.26,45,2.15,157527,236290.5,DE
112971,31.97,51,2.57,53621,117966.2,NC
112973,58.8,41,30.53,139403,97582.1,OH
112978,24.04,52,0.78,128701,115830.9,PA
112979,31.71,60,2.23,126025,302460,IN
112980,57.21,49,27.97,61904,68094.4,FL
112985,32.03,50,4.27,100479,180862.2,ND
112986,42.84,43,17.11,181515,254121,CA
112990,48.91,72,9.5,101945,224279,OR
112995,33.3,57,10.93,133098,399294,MD
112996,22.66,77,0.61,118254,236508,NY
112997,27.93,56,2.52,157435,267639.5,ND
112998,32.9,73,5.45,85891,231905.7,CA
113000,27.86,47,2.73,80540,56378,AL
113004,33.13,53,7.75,50248,35173.6,WV
113008,27.4,54,3.5,194800,97400,PA
113009,24.38,42,2.98,123257,86279.9,NY
113010,51.15,54,23.83,162437,227411.8,IL
113011,36.73,77,7.53,182027,309445.9,MA
113012,23.98,41,0.27,68628,150981.6,MS
113014,45.08,66,3.36,146988,426265.2,CO
113018,27.39,63,5.43,55250,55250,MS
113019,59.68,41,10.35,128864,219068.8,TX
113020,43.14,59,1.68,64743,97114.5,VA
113022,43.97,71,15.54,89079,267237,GA
113023,36.88,54,10.05,189705,113823,MS
113024,35.71,88,2.89,167439,251158.5,MN
113026,58.14,40,5.41,162088,145879.2,TX
113028,32.68,43,11.16,144569,433707,CA
113031,41.03,58,19.62,97362,272613.6,TX
113035,36.78,60,1.17,108925,130710,VT
113037,40.94,80,19.38,103574,269292.4,OK
113040,21.49,51,0.25,152247,213145.8,IL
113043,51.68,55,24.61,90196,171372.4,PA
113047,36.67,54,10.33,165881,497643,OH
113049,57.71,56,8.34,106506,181060.2,MT
113052,30.25,53,9.14,132913,93039.1,OH
113053,38.22,86,3.7,186937,336486.6,KS
113054,31.14,78,7.43,115394,138472.8,LA
113057,39.01,71,2.79,60765,145836,ME
113058,44.84,60,1.51,99945,49972.5,WV
113059,41.25,70,14.79,62836,163373.6,NM
113061,50.48,61,17.41,79750,135575,CA
113062,26.92,52,2.12,69653,188063.1,OK
113070,28.7,51,1.41,122467,159207.1,WV
113071,34.59,86,0.88,188659,471647.5,OK
113072,21.88,42,0.64,82682,165364,WA
113073,30.19,56,3.97,67838,61054.2,NY
113074,49.5,43,3.59,190730,343314,CO
113076,27.31,42,4.24,128679,295961.7,MS
113080,21.67,90,0.55,101062,192017.8,AL
113082,34.72,56,5,186844,261581.6,MS
113083,22.62,69,0.82,93036,241893.6,PA
113090,54.47,63,0.03,160694,353526.8,MO
113091,46,54,19.46,123584,185376,IL
113092,51.86,52,18.45,108740,130488,IL
113095,35.97,55,13.11,149991,329980.2,OK
113096,44.52,57,21.87,142569,156825.9,MS
113099,54.28,52,29.22,114953,310373.1,AZ
113100,30.24,89,5.87,90011,198024.2,NY
113106,23.59,56,2.35,182611,328699.8,NC
113107,42.63,46,3.37,96224,153958.4,CA
113109,40.37,47,3.41,174584,453918.4,OH
113114,36.62,90,12.9,60580,48464,WI
113115,28.87,89,0.97,190893,114535.8,IA
113116,22.77,47,0.17,195640,508664,MI
113118,25.16,55,3.22,99155,228056.5,DE
113119,32.69,69,8.88,118745,225615.5,NJ
113123,25.36,45,1.78,164742,131793.6,PA
113124,45.98,83,10.89,199176,99588,CA
113127,38.24,80,5.02,191150,210265,MN
113134,24.19,51,0.8,52205,57425.5,NY
113135,32.59,44,2.61,145409,319899.8,SD
113138,58.89,47,14.55,90780,54468,MD
113139,46.17,56,24.56,68514,41108.4,PA
113140,27.13,85,1.83,134706,134706,GA
113141,32.71,49,11.17,181308,290092.8,IA
113144,50.18,87,7,77402,54181.4,AZ
113150,42.61,89,9.01,64024,70426.4,NJ
113154,26.2,68,3.27,97853,225061.9,NH
113157,34.21,83,1.46,112092,179347.2,WI
113159,25.57,48,1.64,129006,270912.6,TX
113160,46.7,78,5.38,187777,544553.3,PA
113164,24.86,51,2.41,152738,106916.6,TX
113168,52.45,62,7.48,137289,96102.3,TN
113169,24.4,48,1.87,112348,78643.6,NE
113172,47.19,82,11.59,190708,266991.2,FL
113175,23.6,51,1.24,128658,385974,MI
113177,50.79,74,20.15,88873,62211.1,KS
113178,54.73,54,11.17,101041,161665.6,TX
113182,59.93,45,8.4,51158,133010.8,MO
113183,54.47,90,3.2,117351,211231.8,TX
113185,39.92,90,18.38,50554,136495.8,WA
113187,31.72,85,3.67,185613,222735.6,MI
113188,50.87,42,27.66,175516,298377.2,PA
113191,46.79,51,18.32,147899,133109.1,PA
113195,37.43,55,2.73,139872,223795.2,MO
113196,51.16,58,20.2,193896,349012.8,TX
113197,54.02,64,7.3,107509,268772.5,IA
113199,43.15,59,17.3,40712,77352.8,KY
113201,36.59,56,14.82,119073,285775.2,KY
113202,56.11,40,8.33,123819,173346.6,PA
113203,35.27,43,11.76,44854,58310.2,OH
113204,30.18,84,7.12,190011,456026.4,IN
113205,31.73,45,8.35,111046,133255.2,UT
113207,36.04,54,5.15,44249,39824.1,AL
113208,38.47,60,14.03,140129,336309.6,WA
113212,47.41,52,1.77,94992,180484.8,WI
113213,41.37,55,9.78,65305,104488,TN
113215,34.01,51,8.22,131497,302443.1,AL
113219,54.09,70,7.87,150482,210674.8,LA
113220,50.79,51,27.77,140385,210577.5,AZ
113223,56.64,46,5.39,78334,133167.8,UT
113226,28.71,53,2.9,50717,121720.8,IN
113227,25.71,40,2.67,124331,310827.5,TN
113228,28.53,49,4.14,193199,173879.1,PA
113230,29.81,51,7.87,77124,46274.4,GA
113232,51.73,54,8.54,94039,188078,VA
113233,29.52,42,4.84,64351,160877.5,AR
113238,50.68,58,20.87,58395,81753,IL
113239,30.57,49,0.96,112419,247321.8,NY
113241,40.36,52,19.15,156346,140711.4,AR
113242,23.65,52,2.24,50369,45332.1,CO
113244,42.14,50,16.69,150995,150995,NY
113246,27.97,52,3.3,103788,62272.8,MN
113250,23.87,42,2.46,172050,258075,UT
113261,42.4,62,18.39,113536,158950.4,KY
113262,53.01,69,0.78,96017,144025.5,NE
113265,35.68,52,3.5,56232,101217.6,IA
113266,49.97,55,20.92,164280,295704,MN
113267,25.13,54,3.26,100159,120190.8,NY
113272,35.46,45,10.99,40179,48214.8,TN
113276,35.07,59,13.6,101020,232346,KY
113280,31.67,43,6.63,120005,360015,MA
113286,56.55,75,34.18,64771,187835.9,AK
113288,53.9,63,16.02,54674,82011,VA
113291,42.69,61,14.34,88503,159305.4,FL
113292,56.13,58,9.41,169539,305170.2,CA
113295,51.5,58,2.83,80476,40238,SD
113296,57.89,57,9.3,104812,178180.4,IL
113297,36.82,83,2.43,139246,389888.8,WI
113298,45.92,70,13.3,45437,54524.4,VA
113301,57.18,67,5.16,81942,40971,NC
113302,42.76,40,16.98,148134,133320.6,NY
113307,53.58,57,19.58,179287,107572.2,GA
113310,40.85,57,11.72,166514,416285,OK
113312,42.27,50,0.13,111886,156640.4,AZ
113314,54.07,59,1.99,128800,257600,CT
113319,28,87,2.69,41808,108700.8,NC
113322,53.56,42,13.42,139759,419277,TX
113323,26.09,60,1.08,102649,82119.2,WA
113327,32.19,47,6.51,121634,60817,CA
113329,45.91,70,20.39,54837,27418.5,OR
113330,22.91,40,1.91,101439,182590.2,WV
113331,41.03,53,1.17,125776,264129.6,IL
113333,37.45,46,2.2,73823,177175.2,PA
113334,30.58,69,2.64,154858,232287,TX
113337,24.21,44,0.87,58374,70048.8,MN
113339,28.14,56,2.2,144156,302727.6,NE
113340,51.2,69,5.47,65191,104305.6,AL
113342,26.02,51,1.86,177985,320373,ND
113344,27.9,62,0.01,42320,118496,CA
113348,27.96,72,4.74,95740,95740,GA
113350,23.48,55,2.39,147088,73544,AR
113351,47.07,54,17.85,68123,40873.8,TX
113355,50.77,53,24.21,170819,375801.8,ID
113357,54.86,52,1.62,42577,119215.6,MA
113366,24.89,47,0.56,63028,81936.4,MO
113371,57.36,58,6.96,59747,47797.6,TX
113372,43.75,49,12.12,57072,108436.8,OH
113376,57.23,52,13.14,144925,217387.5,FL
113379,44.88,84,22.77,105140,157710,MD
113380,48.6,88,4.5,60608,127276.8,IL
113381,48.36,71,0.95,141644,254959.2,AL
113384,41.76,70,14.96,136293,354361.8,OH
113385,59.38,81,37.64,49906,24953,KY
113387,53.1,66,29.6,66821,93549.4,NH
113392,50.45,52,4.07,132408,357501.6,WI
113393,38.5,56,6.74,149322,418101.6,MN
113394,33.62,81,9.34,58189,157110.3,ND
113396,49.3,78,25.16,178405,321129,WA
113397,53.32,57,19.13,121705,97364,NY
113398,22.29,82,0.62,138620,401998,NM
113401,43.56,57,12.55,56979,91166.4,NY
113404,38.59,83,11.97,83386,175110.6,NY
113406,58.98,46,1.03,176590,88295,AR
113407,29.22,79,7.39,154325,354947.5,WA
113408,22.86,40,0.17,48348,62852.4,MI
113412,23.63,65,0.65,67333,114466.1,WA
113414,51.1,53,27.46,96416,269964.8,CT
113415,55.16,47,1.28,130849,65424.5,FL
113418,56.96,72,11.6,130245,221416.5,OH
113420,35.33,79,8.38,154581,92748.6,NE
113423,32.16,88,8.21,139132,292177.2,IL
113424,39.98,55,9.82,82433,214325.8,NY
113426,36.57,50,9.75,168215,403716,CA
113427,23.72,78,1.36,172961,380514.2,VT
113434,43.6,63,7.99,129896,142885.6,VA
113436,29.39,41,6.62,146810,367025,MN
113437,22.31,52,0.22,117123,199109.1,AZ
113440,35,75,5.19,192807,520578.9,WV
113445,45.38,67,15.29,174683,401770.9,NY
113446,44.07,42,18.95,103140,237222,AL
113449,50.46,49,3.1,48511,106724.2,TX
113450,51.19,46,21.01,72848,189404.8,NE
113451,26.52,63,4.5,119450,274735,WV
113458,23.99,48,2.17,110818,221636,KS
113460,46.62,90,16.56,100721,141009.4,NY
113462,21.83,41,0.6,179081,322345.8,PA
113463,22.08,50,1.03,141971,212956.5,MI
113464,28.6,52,0.31,154140,169554,WV
113465,36.18,46,2.42,193320,328644,FL
113467,25.27,42,0.66,141367,325144.1,MS
113468,29.33,57,6.09,47558,76092.8,TX
113470,27.28,45,3.33,175196,210235.2,WV
113471,21.99,82,0.32,167774,318770.6,MS
113472,36.99,57,5.06,172520,155268,ME
113473,52.33,40,10.41,155001,418502.7,PA
113474,43.77,75,18.94,182013,182013,IA
113475,35.3,83,4.09,186759,149407.2,IN
113478,34.16,50,12.93,171310,205572,MA
113480,33.74,83,2.08,168635,236089,CA
113481,54.61,57,7.94,55236,138090,ND
113482,25.5,70,1.78,72150,187590,OK
113483,55.96,58,29.8,49885,134689.5,MS
113486,34.3,46,4.92,120823,326222.1,WV
113487,41.99,54,8.84,187015,542343.5,UT
113490,54.12,52,4.81,83109,41554.5,PA
113494,59.04,40,1.63,116938,152019.4,UT
113496,33.32,53,5.78,168286,84143,MN
113497,42.75,52,5.33,173032,449883.2,TX
113499,28.67,50,4.98,148091,399845.7,NY
113501,42.9,60,17.85,184596,406111.2,ME
113502,37.93,75,6.67,63775,121172.5,GA
113503,40.16,78,13.52,152233,152233,IN
113505,30.28,64,7.38,92858,120715.4,MO
113506,40.98,58,10.81,97604,156166.4,UT
113509,30.67,59,7.13,96999,145498.5,LA
113511,25.88,50,2.61,197625,494062.5,OH
113515,52.09,56,8.18,118055,330554,WI
113516,57.01,76,4.34,110633,177012.8,TX
113519,32.42,44,3.12,75594,90712.8,FL
113521,37.86,70,11.88,85087,221226.2,TX
113522,55,73,31.63,89833,197632.6,PA
113526,42.19,45,15.9,123662,160760.6,OH
113530,52.59,56,17.07,142647,342352.8,TX
113532,51.86,80,2.01,137296,151025.6,CA
113535,38.65,60,2.61,40812,48974.4,WI
113536,39.12,61,12.39,141438,99006.6,MA
113537,47.21,46,5.4,188040,357276,IL
113539,34.95,53,7.01,44953,112382.5,NM
113540,33.07,80,2.01,57121,148514.6,IA
113541,25.38,42,2.98,103724,207448,CA
113545,56.57,55,30.89,157143,455714.7,CA
113546,39.49,58,7.2,51165,66514.5,PA
113549,47.83,73,1.3,176128,246579.2,IA
113551,36.71,74,2.94,193042,308867.2,OH
113552,21.33,50,0.23,197789,356020.2,GA
113559,43.46,51,11.52,63590,101744,CO
113560,58.32,56,16.78,83180,124770,AL
113562,23.25,45,2.08,127106,292343.8,OH
113564,50.59,60,23.02,121755,194808,NE
113567,31.87,83,0.32,81970,221319,MO
113569,49.8,72,19.09,152909,259945.3,NC
113572,32.57,45,7.22,49002,127405.2,NY
113573,45.48,45,13.19,144882,318740.4,MN
113575,40.47,55,8.17,161796,307412.4,PA
113577,38.45,62,17.14,122011,146413.2,NY
113579,28.49,48,4.1,131504,368211.2,MI
113580,28.03,82,6.32,163262,375502.6,CA
113584,43.15,50,19.36,147814,236502.4,UT
113586,54.74,90,10.43,46583,51241.3,NY
113590,54.95,51,25.54,58146,58146,TX
113593,46.91,53,14.18,197952,514675.2,NJ
113595,39.39,45,1.9,96721,87048.9,OH
113599,36.53,53,5.95,191996,422391.2,IL
113602,48.97,52,22.93,122524,73514.4,ND
113604,22.35,66,0.5,124594,112134.6,CA
113605,37.77,68,6.41,87485,52491,TX
113609,43.53,63,14.25,182760,127932,WV
113610,48.3,45,2.27,118638,344050.2,TX
113611,22.53,59,0.81,123385,320801,IA
113615,56.88,47,13.55,134948,175432.4,MN
113617,27.71,58,1.92,55983,100769.4,IA
113619,47.11,50,14.85,65476,78571.2,GA
113622,24.31,82,0.85,57449,132132.7,IN
113623,39.52,44,17.71,180340,288544,ND
113625,58.91,41,37.71,64266,96399,MN
113627,21.82,41,0.53,157470,362181,TN
113628,48.81,40,12.7,85927,77334.3,TX
113630,59.45,49,15.46,95419,57251.4,OK
113632,29.4,46,0.62,188623,301796.8,FL
113634,38.76,56,14.15,121826,219286.8,NJ
113635,31.97,53,7.24,77295,200967,OH
113637,28.76,90,5.52,192765,539742,VA
113638,36.52,56,13.51,197511,177759.9,UT
113639,21.15,56,0.03,160402,288723.6,VA
113640,40.41,59,16.26,150304,150304,MD
113642,55.18,87,19.1,76085,152170,ME
113643,46.47,45,10.52,179387,448467.5,CT
113644,39.17,80,17.17,142277,398375.6,TX
113647,28.44,67,1.96,163938,344269.8,TX
113649,21.77,49,0.3,109309,229548.9,MN
113656,52.44,58,6.22,199233,179309.7,MO
113660,58.88,51,6.01,119663,191460.8,AZ
113661,39.11,61,2.93,89976,251932.8,KY
113662,41.54,49,15.72,116988,315867.6,WI
113663,39.07,57,6.03,190601,133420.7,OH
113666,42.02,44,4.3,121129,96903.2,OR
113669,26.55,53,4.28,184645,203109.5,VA
113670,28.48,86,1.99,196814,452672.2,CA
113672,29.35,51,2.58,184041,184041,MI
113673,52.12,54,22.03,92907,250848.9,OH
113678,23,83,1.2,67361,60624.9,WV
113682,31.82,59,4.08,170058,323110.2,IL
113684,55.9,43,18.52,110683,55341.5,AL
113687,57.57,66,2.06,186368,465920,WA
113690,37.49,52,2.05,75039,90046.8,TX
113694,25.88,54,1.79,116290,290725,AR
